Date/Time;Date;Hour;Zip Code;Active Energy (kWh);Day of the Week
2023-04-15T05:00:00+01:00;2023-04-15;05:00;3280;537.9991465045275;Sábado
2023-02-21T13:00:00+00:00;2023-02-21;13:00;3280;777.0016033076193;Terça
2023-03-14T11:00:00+00:00;2023-03-14;11:00;3280;1656.9873688324346;Terça
2022-11-11T21:00:00+00:00;2022-11-11;21:00;3280;1024.3093043716017;Sexta
2022-11-05T08:00:00+00:00;2022-11-05;08:00;3280;957.298599478713;Sábado
2023-04-14T15:00:00+01:00;2023-04-14;15:00;3280;1390.4417612585523;Sexta
2023-06-18T12:00:00+01:00;2023-06-18;12:00;3280;867.9089288350383;Domingo
2023-02-17T19:00:00+00:00;2023-02-17;19:00;3280;1109.2454740917015;Sexta
2023-03-15T21:00:00+00:00;2023-03-15;21:00;3280;1048.6438804434783;Quarta
2023-05-04T18:00:00+01:00;2023-05-04;18:00;3280;1064.7638916061467;Quinta
2022-12-09T22:00:00+00:00;2022-12-09;22:00;3280;865.1326436796168;Sexta
2023-03-23T20:00:00+00:00;2023-03-23;20:00;3280;1092.2388505154108;Quinta
2023-06-29T22:00:00+01:00;2023-06-29;22:00;3280;1002.6102802283117;Quinta
2022-11-01T20:00:00+00:00;2022-11-01;20:00;3280;765.1208528011584;Terça
2023-06-04T04:00:00+01:00;2023-06-04;04:00;3280;813.2403441093275;Domingo
2023-01-27T23:00:00+00:00;2023-01-27;23:00;3280;1011.8441141587034;Sexta
2023-02-27T18:00:00+00:00;2023-02-27;18:00;3280;1314.2995230003303;Segunda
2023-05-29T16:00:00+01:00;2023-05-29;16:00;3280;1459.0374906438267;Segunda
2023-04-16T20:00:00+01:00;2023-04-16;20:00;3280;717.1031705879475;Domingo
2023-03-15T22:00:00+00:00;2023-03-15;22:00;3280;976.6733981810398;Quarta
2023-09-18T12:00:00+01:00;2023-09-18;12:00;3280;1546.0087471753086;Segunda
2022-11-19T04:00:00+00:00;2022-11-19;04:00;3280;563.0895754618383;Sábado
2023-08-10T20:00:00+01:00;2023-08-10;20:00;3280;1041.767626004047;Quinta
2023-01-16T22:00:00+00:00;2023-01-16;22:00;3280;1119.6157165296074;Segunda
2023-02-09T19:00:00+00:00;2023-02-09;19:00;3280;1218.3432987735853;Quinta
2023-04-11T08:00:00+01:00;2023-04-11;08:00;3280;1162.2168570167448;Terça
2023-05-15T19:00:00+01:00;2023-05-15;19:00;3280;956.0231619856393;Segunda
2023-06-05T02:00:00+01:00;2023-06-05;02:00;3280;523.2840546148439;Segunda
2023-01-18T04:00:00+00:00;2023-01-18;04:00;3280;507.82170456162146;Quarta
2023-05-01T05:00:00+01:00;2023-05-01;05:00;3280;712.5431457099268;Segunda
2023-01-18T10:00:00+00:00;2023-01-18;10:00;3280;1754.3893063950534;Quarta
2022-11-14T18:00:00+00:00;2022-11-14;18:00;3280;1186.523484115637;Segunda
2023-07-19T10:00:00+01:00;2023-07-19;10:00;3280;1889.895626138008;Quarta
2023-07-07T21:00:00+01:00;2023-07-07;21:00;3280;1113.5839214022226;Sexta
2023-03-22T08:00:00+00:00;2023-03-22;08:00;3280;1391.073337943647;Quarta
2023-02-22T02:00:00+00:00;2023-02-22;02:00;3280;460.58121699116083;Quarta
2023-04-08T13:00:00+01:00;2023-04-08;13:00;3280;781.927408939236;Sábado
2023-02-11T00:00:00+00:00;2023-02-11;00:00;3280;781.2195529513804;Sábado
2023-05-18T09:00:00+01:00;2023-05-18;09:00;3280;1432.7458414890298;Quinta
2023-07-06T18:00:00+01:00;2023-07-06;18:00;3280;1391.2489928886591;Quinta
2023-09-06T19:00:00+01:00;2023-09-06;19:00;3280;1024.0187180164908;Quarta
2022-12-18T07:00:00+00:00;2022-12-18;07:00;3280;549.1419387648525;Domingo
2023-05-04T07:00:00+01:00;2023-05-04;07:00;3280;838.0902759733706;Quinta
2023-05-01T09:00:00+01:00;2023-05-01;09:00;3280;1351.069035852509;Segunda
2022-11-11T11:00:00+00:00;2022-11-11;11:00;3280;1498.7846353014006;Sexta
2022-11-18T05:00:00+00:00;2022-11-18;05:00;3280;454.1383423289394;Sexta
2023-04-10T03:00:00+01:00;2023-04-10;03:00;3280;428.50768301364246;Segunda
2023-07-04T05:00:00+01:00;2023-07-04;05:00;3280;587.8301889969773;Terça
2023-08-01T22:00:00+01:00;2023-08-01;22:00;3280;1083.5950180965765;Terça
2023-02-09T15:00:00+00:00;2023-02-09;15:00;3280;1473.4084292099753;Quinta
2023-02-11T09:00:00+00:00;2023-02-11;09:00;3280;970.6658248908337;Sábado
2023-07-30T10:00:00+01:00;2023-07-30;10:00;3280;916.2287652104992;Domingo
2023-08-28T22:00:00+01:00;2023-08-28;22:00;3280;780.3973188494431;Segunda
2022-11-19T17:00:00+00:00;2022-11-19;17:00;3280;907.2621528344552;Sábado
2022-12-14T17:00:00+00:00;2022-12-14;17:00;3280;1455.7199196545196;Quarta
2023-05-05T18:00:00+01:00;2023-05-05;18:00;3280;964.1699436605886;Sexta
2023-03-27T02:00:00+01:00;2023-03-27;02:00;3280;481.62423796609744;Segunda
2023-01-28T21:00:00+00:00;2023-01-28;21:00;3280;1025.1370829502293;Sábado
2023-05-18T10:00:00+01:00;2023-05-18;10:00;3280;1468.1820412916154;Quinta
2023-05-05T03:00:00+01:00;2023-05-05;03:00;3280;572.2687852738572;Sexta
2022-11-03T19:00:00+00:00;2022-11-03;19:00;3280;1162.3430737418926;Quinta
2022-12-31T10:00:00+00:00;2022-12-31;10:00;3280;850.1885421286515;Sábado
2022-12-22T02:00:00+00:00;2022-12-22;02:00;3280;501.5941823812177;Quinta
2023-09-29T19:00:00+01:00;2023-09-29;19:00;3280;1014.7904682760621;Sexta
2023-02-21T21:00:00+00:00;2023-02-21;21:00;3280;848.5428134158929;Terça
2023-03-21T22:00:00+00:00;2023-03-21;22:00;3280;983.3656720522864;Terça
2023-09-25T02:00:00+01:00;2023-09-25;02:00;3280;694.202503202616;Segunda
2022-11-01T13:00:00+00:00;2022-11-01;13:00;3280;800.2052448436514;Terça
2023-03-20T11:00:00+00:00;2023-03-20;11:00;3280;1712.7020251475228;Segunda
2023-07-14T08:00:00+01:00;2023-07-14;08:00;3280;1355.4343956450996;Sexta
2023-01-06T05:00:00+00:00;2023-01-06;05:00;3280;572.6831793122537;Sexta
2023-09-25T07:00:00+01:00;2023-09-25;07:00;3280;1096.176943078691;Segunda
2023-04-27T03:00:00+01:00;2023-04-27;03:00;3280;585.8158875112349;Quinta
2023-06-23T15:00:00+01:00;2023-06-23;15:00;3280;1532.3076288009397;Sexta
2023-03-15T05:00:00+00:00;2023-03-15;05:00;3280;556.1893005395088;Quarta
2023-07-06T13:00:00+01:00;2023-07-06;13:00;3280;1763.9951468396503;Quinta
2023-02-24T13:00:00+00:00;2023-02-24;13:00;3280;1384.6127399279897;Sexta
2023-02-07T08:00:00+00:00;2023-02-07;08:00;3280;1341.1501064984789;Terça
2022-12-04T13:00:00+00:00;2022-12-04;13:00;3280;954.4717095875749;Domingo
2023-09-03T13:00:00+01:00;2023-09-03;13:00;3280;852.1208309352927;Domingo
2022-11-19T07:00:00+00:00;2022-11-19;07:00;3280;769.793339979054;Sábado
2023-06-17T06:00:00+01:00;2023-06-17;06:00;3280;857.0361491022434;Sábado
2023-02-25T11:00:00+00:00;2023-02-25;11:00;3280;909.3643015487307;Sábado
2023-01-02T06:00:00+00:00;2023-01-02;06:00;3280;477.22607629049503;Segunda
2023-04-20T21:00:00+01:00;2023-04-20;21:00;3280;1052.6775386729894;Quinta
2023-01-30T09:00:00+00:00;2023-01-30;09:00;3280;1735.241138393355;Segunda
2023-03-03T13:00:00+00:00;2023-03-03;13:00;3280;1687.86260583275;Sexta
2023-05-29T08:00:00+01:00;2023-05-29;08:00;3280;1057.3964536593382;Segunda
2022-11-06T07:00:00+00:00;2022-11-06;07:00;3280;548.2903484998254;Domingo
2023-01-07T01:00:00+00:00;2023-01-07;01:00;3280;579.5831090186625;Sábado
2023-09-29T04:00:00+01:00;2023-09-29;04:00;3280;654.3176778489;Sexta
2023-09-27T15:00:00+01:00;2023-09-27;15:00;3280;1531.010613297133;Quarta
2022-11-12T11:00:00+00:00;2022-11-12;11:00;3280;830.0236539354237;Sábado
2023-04-22T12:00:00+01:00;2023-04-22;12:00;3280;806.3161083656715;Sábado
2023-03-27T10:00:00+01:00;2023-03-27;10:00;3280;1643.9752284715319;Segunda
2023-05-01T12:00:00+01:00;2023-05-01;12:00;3280;1475.7454103669982;Segunda
2023-05-22T15:00:00+01:00;2023-05-22;15:00;3280;1400.6700575366974;Segunda
2023-01-22T13:00:00+00:00;2023-01-22;13:00;3280;839.1591262032198;Domingo
2023-06-26T17:00:00+01:00;2023-06-26;17:00;3280;1389.8349177385346;Segunda
2022-12-22T12:00:00+00:00;2022-12-22;12:00;3280;984.2054595803627;Quinta
2023-08-24T02:00:00+01:00;2023-08-24;02:00;3280;691.8960050082495;Quinta
2023-09-13T23:00:00+01:00;2023-09-13;23:00;3280;889.9445465722042;Quarta
2023-09-21T23:00:00+01:00;2023-09-21;23:00;3280;856.9387337382732;Quinta
2023-05-08T09:00:00+01:00;2023-05-08;09:00;3280;1325.2311579071122;Segunda
2022-11-10T05:00:00+00:00;2022-11-10;05:00;3280;698.7712780304528;Quinta
2023-07-23T09:00:00+01:00;2023-07-23;09:00;3280;759.3550785077174;Domingo
2023-07-29T18:00:00+01:00;2023-07-29;18:00;3280;939.4792343394403;Sábado
2023-01-29T17:00:00+00:00;2023-01-29;17:00;3280;873.5965663691522;Domingo
2023-07-29T09:00:00+01:00;2023-07-29;09:00;3280;1068.3288471444564;Sábado
2023-03-09T09:00:00+00:00;2023-03-09;09:00;3280;1736.5614450794142;Quinta
2023-09-23T19:00:00+01:00;2023-09-23;19:00;3280;983.2742518505308;Sábado
2023-02-11T17:00:00+00:00;2023-02-11;17:00;3280;882.2590684579502;Sábado
2023-02-26T10:00:00+00:00;2023-02-26;10:00;3280;1019.0814134103587;Domingo
2023-08-18T23:00:00+01:00;2023-08-18;23:00;3280;807.9519245647937;Sexta
2023-02-13T19:00:00+00:00;2023-02-13;19:00;3280;1206.6918486562518;Segunda
2023-04-28T01:00:00+01:00;2023-04-28;01:00;3280;669.2505027733903;Sexta
2023-05-29T06:00:00+01:00;2023-05-29;06:00;3280;535.0922323379802;Segunda
2023-07-06T23:00:00+01:00;2023-07-06;23:00;3280;935.3881743676969;Quinta
2022-11-08T23:00:00+00:00;2022-11-08;23:00;3280;833.1367775278849;Terça
2023-06-10T22:00:00+01:00;2023-06-10;22:00;3280;845.4224513125527;Sábado
2023-01-29T07:00:00+00:00;2023-01-29;07:00;3280;596.4413311856376;Domingo
2022-12-27T14:00:00+00:00;2022-12-27;14:00;3280;944.2712527151884;Terça
2023-01-01T17:00:00+00:00;2023-01-01;17:00;3280;843.0964136818702;Domingo
2023-05-18T20:00:00+01:00;2023-05-18;20:00;3280;1029.9808683465399;Quinta
2023-01-06T20:00:00+00:00;2023-01-06;20:00;3280;1214.1041359568767;Sexta
2023-05-10T17:00:00+01:00;2023-05-10;17:00;3280;1209.2168031988667;Quarta
2023-06-19T02:00:00+01:00;2023-06-19;02:00;3280;534.9198816608637;Segunda
2023-04-08T22:00:00+01:00;2023-04-08;22:00;3280;870.6836453810271;Sábado
2023-06-07T05:00:00+01:00;2023-06-07;05:00;3280;674.3165318051481;Quarta
2023-09-27T20:00:00+01:00;2023-09-27;20:00;3280;1356.0530258721305;Quarta
2023-05-08T19:00:00+01:00;2023-05-08;19:00;3280;1039.136391228925;Segunda
2023-09-23T10:00:00+01:00;2023-09-23;10:00;3280;1178.8719557454347;Sábado
2023-06-01T04:00:00+01:00;2023-06-01;04:00;3280;832.92797031907;Quinta
2023-09-28T06:00:00+01:00;2023-09-28;06:00;3280;727.0613405871484;Quinta
2023-04-04T23:00:00+01:00;2023-04-04;23:00;3280;891.8620363850307;Terça
2023-03-20T05:00:00+00:00;2023-03-20;05:00;3280;459.21519835792014;Segunda
2023-07-27T20:00:00+01:00;2023-07-27;20:00;3280;1173.4132296803118;Quinta
2022-12-12T20:00:00+00:00;2022-12-12;20:00;3280;1160.9082799725893;Segunda
2023-08-25T07:00:00+01:00;2023-08-25;07:00;3280;711.6438760911067;Sexta
2023-09-30T05:00:00+01:00;2023-09-30;05:00;3280;637.3016100739592;Sábado
2022-12-22T22:00:00+00:00;2022-12-22;22:00;3280;860.3902112129906;Quinta
2023-02-23T05:00:00+00:00;2023-02-23;05:00;3280;463.9383388964108;Quinta
2023-07-14T01:00:00+01:00;2023-07-14;01:00;3280;776.2304111018301;Sexta
2022-11-12T21:00:00+00:00;2022-11-12;21:00;3280;811.7368932974621;Sábado
2023-02-02T21:00:00+00:00;2023-02-02;21:00;3280;1188.4989583497897;Quinta
2022-12-25T03:00:00+00:00;2022-12-25;03:00;3280;543.571865382877;Domingo
2023-02-03T00:00:00+00:00;2023-02-03;00:00;3280;657.7459815083915;Sexta
2023-06-25T08:00:00+01:00;2023-06-25;08:00;3280;983.5801068336478;Domingo
2023-01-07T12:00:00+00:00;2023-01-07;12:00;3280;960.4018154671282;Sábado
2023-06-26T05:00:00+01:00;2023-06-26;05:00;3280;549.2169664385265;Segunda
2023-04-12T08:00:00+01:00;2023-04-12;08:00;3280;1164.0167783794022;Quarta
2023-08-24T13:00:00+01:00;2023-08-24;13:00;3280;1074.9410797045916;Quinta
2023-09-24T20:00:00+01:00;2023-09-24;20:00;3280;1121.8631918480146;Domingo
2023-07-31T23:00:00+01:00;2023-07-31;23:00;3280;991.1584664110651;Segunda
2023-02-28T22:00:00+00:00;2023-02-28;22:00;3280;1098.3672857292436;Terça
2022-11-24T18:00:00+00:00;2022-11-24;18:00;3280;1340.2422852216982;Quinta
2023-04-20T06:00:00+01:00;2023-04-20;06:00;3280;558.7775616302483;Quinta
2023-08-14T04:00:00+01:00;2023-08-14;04:00;3280;546.7005942461258;Segunda
2023-03-03T10:00:00+00:00;2023-03-03;10:00;3280;1946.5920227894476;Sexta
2023-01-08T06:00:00+00:00;2023-01-08;06:00;3280;497.58278297127083;Domingo
2023-03-05T02:00:00+00:00;2023-03-05;02:00;3280;512.1540394303103;Domingo
2022-12-23T21:00:00+00:00;2022-12-23;21:00;3280;955.0109846473852;Sexta
2023-02-12T01:00:00+00:00;2023-02-12;01:00;3280;573.9029053116083;Domingo
2023-09-29T17:00:00+01:00;2023-09-29;17:00;3280;1317.5329815576242;Sexta
2023-07-30T15:00:00+01:00;2023-07-30;15:00;3280;829.5179162477227;Domingo
2022-11-27T18:00:00+00:00;2022-11-27;18:00;3280;906.0658234298636;Domingo
2023-06-17T20:00:00+01:00;2023-06-17;20:00;3280;865.321946874889;Sábado
2023-02-05T02:00:00+00:00;2023-02-05;02:00;3280;518.9011812818675;Domingo
2023-01-14T02:00:00+00:00;2023-01-14;02:00;3280;601.1087162482742;Sábado
2023-01-10T22:00:00+00:00;2023-01-10;22:00;3280;1052.9215422960676;Terça
2022-11-05T00:00:00+00:00;2022-11-05;00:00;3280;766.1885065105291;Sábado
2023-05-08T23:00:00+01:00;2023-05-08;23:00;3280;861.0155916508485;Segunda
2022-12-05T15:00:00+00:00;2022-12-05;15:00;3280;1786.8580565960588;Segunda
2022-12-27T10:00:00+00:00;2022-12-27;10:00;3280;1178.6281221367917;Terça
2022-12-29T14:00:00+00:00;2022-12-29;14:00;3280;906.9371841723159;Quinta
2023-07-25T23:00:00+01:00;2023-07-25;23:00;3280;951.3967330326562;Terça
2023-09-16T22:00:00+01:00;2023-09-16;22:00;3280;740.8480122098285;Sábado
2023-05-14T06:00:00+01:00;2023-05-14;06:00;3280;471.5820201185525;Domingo
2023-03-06T08:00:00+00:00;2023-03-06;08:00;3280;1422.3470644450165;Segunda
2022-11-08T02:00:00+00:00;2022-11-08;02:00;3280;460.07259276749335;Terça
2023-06-14T19:00:00+01:00;2023-06-14;19:00;3280;968.4025870139914;Quarta
2023-05-12T21:00:00+01:00;2023-05-12;21:00;3280;971.4105797990787;Sexta
2023-04-17T04:00:00+01:00;2023-04-17;04:00;3280;415.0770732777585;Segunda
2023-09-13T20:00:00+01:00;2023-09-13;20:00;3280;1156.088860260641;Quarta
2023-03-28T17:00:00+01:00;2023-03-28;17:00;3280;1179.9001581175585;Terça
2023-05-16T02:00:00+01:00;2023-05-16;02:00;3280;560.0057471843894;Terça
2023-04-09T05:00:00+01:00;2023-04-09;05:00;3280;454.6314682656516;Domingo
2023-05-14T16:00:00+01:00;2023-05-14;16:00;3280;634.9369762008208;Domingo
2023-05-23T07:00:00+01:00;2023-05-23;07:00;3280;865.1352728565819;Terça
2023-05-12T23:00:00+01:00;2023-05-12;23:00;3280;812.6711151640848;Sexta
2023-02-17T02:00:00+00:00;2023-02-17;02:00;3280;486.62864558686704;Sexta
2023-09-05T06:00:00+01:00;2023-09-05;06:00;3280;680.0375275434726;Terça
2022-12-11T01:00:00+00:00;2022-12-11;01:00;3280;573.4696067179723;Domingo
2022-11-10T14:00:00+00:00;2022-11-10;14:00;3280;1411.0137164947678;Quinta
2023-01-13T08:00:00+00:00;2023-01-13;08:00;3280;1414.091726875507;Sexta
2023-08-13T00:00:00+01:00;2023-08-13;00:00;3280;721.3732347747982;Domingo
2023-07-18T14:00:00+01:00;2023-07-18;14:00;3280;1894.2043068687738;Terça
2023-01-13T03:00:00+00:00;2023-01-13;03:00;3280;503.4370170556207;Sexta
2023-03-19T21:00:00+00:00;2023-03-19;21:00;3280;994.165982681426;Domingo
2022-12-26T17:00:00+00:00;2022-12-26;17:00;3280;990.0916043334136;Segunda
2023-05-25T22:00:00+01:00;2023-05-25;22:00;3280;920.8955311819985;Quinta
2023-09-14T02:00:00+01:00;2023-09-14;02:00;3280;645.7243320687712;Quinta
2023-07-05T06:00:00+01:00;2023-07-05;06:00;3280;851.4737780492865;Quarta
2022-11-03T18:00:00+00:00;2022-11-03;18:00;3280;1219.1827458964694;Quinta
2023-01-05T04:00:00+00:00;2023-01-05;04:00;3280;497.9847479540704;Quinta
2023-01-07T00:00:00+00:00;2023-01-07;00:00;3280;662.5522581088544;Sábado
2023-04-28T20:00:00+01:00;2023-04-28;20:00;3280;976.4764419819176;Sexta
2023-07-12T08:00:00+01:00;2023-07-12;08:00;3280;1311.2266699187683;Quarta
2023-01-15T00:00:00+00:00;2023-01-15;00:00;3280;703.216686039251;Domingo
2023-02-27T22:00:00+00:00;2023-02-27;22:00;3280;1260.6815060696963;Segunda
2022-11-25T18:00:00+00:00;2022-11-25;18:00;3280;1244.8984361970356;Sexta
2023-04-21T14:00:00+01:00;2023-04-21;14:00;3280;1473.560738394523;Sexta
2023-03-09T01:00:00+00:00;2023-03-09;01:00;3280;502.32072311025513;Quinta
2023-06-11T00:00:00+01:00;2023-06-11;00:00;3280;701.5338183051824;Domingo
2023-09-11T09:00:00+01:00;2023-09-11;09:00;3280;1668.1247371789857;Segunda
2023-09-16T11:00:00+01:00;2023-09-16;11:00;3280;1038.6971983300318;Sábado
2023-03-12T17:00:00+00:00;2023-03-12;17:00;3280;911.9102030437575;Domingo
2023-04-13T10:00:00+01:00;2023-04-13;10:00;3280;1488.3784726136707;Quinta
2023-04-24T05:00:00+01:00;2023-04-24;05:00;3280;450.1999261322494;Segunda
2023-07-19T18:00:00+01:00;2023-07-19;18:00;3280;1441.563789641768;Quarta
2023-01-28T17:00:00+00:00;2023-01-28;17:00;3280;939.6969996330329;Sábado
2023-03-05T05:00:00+00:00;2023-03-05;05:00;3280;468.2699589120643;Domingo
2023-05-02T15:00:00+01:00;2023-05-02;15:00;3280;1318.1521566710205;Terça
2023-02-09T00:00:00+00:00;2023-02-09;00:00;3280;617.9700667105309;Quinta
2023-01-12T08:00:00+00:00;2023-01-12;08:00;3280;1623.4997405388863;Quinta
2022-12-27T17:00:00+00:00;2022-12-27;17:00;3280;962.2141357349353;Terça
2023-06-06T21:00:00+01:00;2023-06-06;21:00;3280;1055.844151436407;Terça
2023-01-10T10:00:00+00:00;2023-01-10;10:00;3280;1687.887552703774;Terça
2023-02-24T02:00:00+00:00;2023-02-24;02:00;3280;492.4569036016603;Sexta
2023-01-05T07:00:00+00:00;2023-01-05;07:00;3280;834.3676697897511;Quinta
2023-08-15T09:00:00+01:00;2023-08-15;09:00;3280;836.8248867333655;Terça
2023-08-21T03:00:00+01:00;2023-08-21;03:00;3280;687.9374559383332;Segunda
2023-09-10T09:00:00+01:00;2023-09-10;09:00;3280;696.2692741079942;Domingo
2023-08-16T15:00:00+01:00;2023-08-16;15:00;3280;950.1321114287658;Quarta
2023-02-28T12:00:00+00:00;2023-02-28;12:00;3280;1552.0396131254315;Terça
2023-03-07T21:00:00+00:00;2023-03-07;21:00;3280;1154.4545790986429;Terça
2023-03-20T18:00:00+00:00;2023-03-20;18:00;3280;1042.5362577265355;Segunda
2023-01-10T11:00:00+00:00;2023-01-10;11:00;3280;1720.360265465648;Terça
2023-06-08T01:00:00+01:00;2023-06-08;01:00;3280;674.0458077534449;Quinta
2023-05-25T12:00:00+01:00;2023-05-25;12:00;3280;1545.2556522210705;Quinta
2023-01-25T06:00:00+00:00;2023-01-25;06:00;3280;573.9920090184704;Quarta
2023-03-30T01:00:00+01:00;2023-03-30;01:00;3280;553.2150307992672;Quinta
2023-02-25T03:00:00+00:00;2023-02-25;03:00;3280;487.4605772179767;Sábado
2022-11-24T09:00:00+00:00;2022-11-24;09:00;3280;1636.4732482196791;Quinta
2023-09-21T13:00:00+01:00;2023-09-21;13:00;3280;1546.9125881286907;Quinta
2022-11-03T03:00:00+00:00;2022-11-03;03:00;3280;458.88939185443166;Quinta
2023-07-04T04:00:00+01:00;2023-07-04;04:00;3280;579.9160775262953;Terça
2023-05-19T08:00:00+01:00;2023-05-19;08:00;3280;1236.92519102537;Sexta
2023-09-03T09:00:00+01:00;2023-09-03;09:00;3280;706.5678770858783;Domingo
2023-06-10T12:00:00+01:00;2023-06-10;12:00;3280;1154.198681265233;Sábado
2023-01-23T08:00:00+00:00;2023-01-23;08:00;3280;1276.7664559285909;Segunda
2022-11-20T15:00:00+00:00;2022-11-20;15:00;3280;830.7575791517982;Domingo
2023-06-01T21:00:00+01:00;2023-06-01;21:00;3280;971.6679965677948;Quinta
2023-08-16T12:00:00+01:00;2023-08-16;12:00;3280;1013.5676118219162;Quarta
2023-08-23T17:00:00+01:00;2023-08-23;17:00;3280;994.2770769522507;Quarta
2023-04-26T16:00:00+01:00;2023-04-26;16:00;3280;1326.8961008204706;Quarta
2023-08-10T02:00:00+01:00;2023-08-10;02:00;3280;614.3073479980187;Quinta
2023-01-05T08:00:00+00:00;2023-01-05;08:00;3280;1343.5079503129907;Quinta
2023-06-12T11:00:00+01:00;2023-06-12;11:00;3280;1472.386671430611;Segunda
2023-08-10T15:00:00+01:00;2023-08-10;15:00;3280;977.2298285239962;Quinta
2023-06-01T07:00:00+01:00;2023-06-01;07:00;3280;1149.3714214547067;Quinta
2023-03-08T06:00:00+00:00;2023-03-08;06:00;3280;540.1734628516156;Quarta
2023-04-28T08:00:00+01:00;2023-04-28;08:00;3280;1434.6782041529273;Sexta
2022-11-11T02:00:00+00:00;2022-11-11;02:00;3280;456.41284458736664;Sexta
2023-05-16T14:00:00+01:00;2023-05-16;14:00;3280;1445.3410729345353;Terça
2023-09-18T20:00:00+01:00;2023-09-18;20:00;3280;1201.9789094387713;Segunda
2022-12-22T11:00:00+00:00;2022-12-22;11:00;3280;1072.501525091011;Quinta
2023-03-04T02:00:00+00:00;2023-03-04;02:00;3280;619.1132874155827;Sábado
2023-06-11T12:00:00+01:00;2023-06-11;12:00;3280;1114.434572303837;Domingo
2023-07-04T01:00:00+01:00;2023-07-04;01:00;3280;642.6491847604467;Terça
2023-03-27T06:00:00+01:00;2023-03-27;06:00;3280;506.2810008814396;Segunda
2023-02-25T22:00:00+00:00;2023-02-25;22:00;3280;930.4030232642601;Sábado
2023-06-08T09:00:00+01:00;2023-06-08;09:00;3280;712.9950197459746;Quinta
2023-08-27T12:00:00+01:00;2023-08-27;12:00;3280;899.6439019684432;Domingo
2023-07-27T17:00:00+01:00;2023-07-27;17:00;3280;1422.7002299406684;Quinta
2023-07-03T20:00:00+01:00;2023-07-03;20:00;3280;936.5411375196661;Segunda
2023-02-08T01:00:00+00:00;2023-02-08;01:00;3280;531.3789956944521;Quarta
2023-09-18T18:00:00+01:00;2023-09-18;18:00;3280;1074.7058035942648;Segunda
2023-05-03T01:00:00+01:00;2023-05-03;01:00;3280;618.1289115467931;Quarta
2022-12-10T07:00:00+00:00;2022-12-10;07:00;3280;566.2849649536978;Sábado
2023-03-05T16:00:00+00:00;2023-03-05;16:00;3280;876.3891769965082;Domingo
2023-04-16T10:00:00+01:00;2023-04-16;10:00;3280;678.7619078249156;Domingo
2022-11-07T19:00:00+00:00;2022-11-07;19:00;3280;1093.781808428102;Segunda
2023-08-24T23:00:00+01:00;2023-08-24;23:00;3280;823.498695042669;Quinta
2022-12-01T21:00:00+00:00;2022-12-01;21:00;3280;1171.4028109195372;Quinta
2023-05-31T04:00:00+01:00;2023-05-31;04:00;3280;595.4739704973936;Quarta
2023-09-23T12:00:00+01:00;2023-09-23;12:00;3280;1065.0983054008063;Sábado
2023-07-10T04:00:00+01:00;2023-07-10;04:00;3280;621.5811914725072;Segunda
2023-04-13T22:00:00+01:00;2023-04-13;22:00;3280;996.9950630104427;Quinta
2023-07-22T13:00:00+01:00;2023-07-22;13:00;3280;1487.9939143904098;Sábado
2023-06-16T23:00:00+01:00;2023-06-16;23:00;3280;905.0097161289764;Sexta
2023-07-24T15:00:00+01:00;2023-07-24;15:00;3280;1597.2340848439367;Segunda
2023-01-30T22:00:00+00:00;2023-01-30;22:00;3280;1126.1313929541232;Segunda
2022-12-09T18:00:00+00:00;2022-12-09;18:00;3280;932.678437840273;Sexta
2023-06-07T20:00:00+01:00;2023-06-07;20:00;3280;988.6839471416517;Quarta
2023-03-28T09:00:00+01:00;2023-03-28;09:00;3280;1428.5839333682266;Terça
2023-05-27T09:00:00+01:00;2023-05-27;09:00;3280;987.1219112372107;Sábado
2023-03-30T21:00:00+01:00;2023-03-30;21:00;3280;990.5482151668002;Quinta
2023-05-03T02:00:00+01:00;2023-05-03;02:00;3280;556.3343158113964;Quarta
2023-07-31T17:00:00+01:00;2023-07-31;17:00;3280;1464.2261246066414;Segunda
2023-08-21T10:00:00+01:00;2023-08-21;10:00;3280;1380.777825033192;Segunda
2023-02-02T23:00:00+00:00;2023-02-02;23:00;3280;973.4390516892186;Quinta
2023-05-28T08:00:00+01:00;2023-05-28;08:00;3280;598.7899636150158;Domingo
2023-01-09T17:00:00+00:00;2023-01-09;17:00;3280;1409.1631130812184;Segunda
2023-07-17T11:00:00+01:00;2023-07-17;11:00;3280;1687.6920063422;Segunda
2023-04-29T18:00:00+01:00;2023-04-29;18:00;3280;699.6212651432525;Sábado
2023-06-13T08:00:00+01:00;2023-06-13;08:00;3280;1223.0029989439122;Terça
2023-02-15T07:00:00+00:00;2023-02-15;07:00;3280;909.7595370960116;Quarta
2023-04-19T02:00:00+01:00;2023-04-19;02:00;3280;453.33096174593726;Quarta
2022-11-20T07:00:00+00:00;2022-11-20;07:00;3280;557.2025923313346;Domingo
2023-09-03T04:00:00+01:00;2023-09-03;04:00;3280;543.0954446608392;Domingo
2022-11-18T17:00:00+00:00;2022-11-18;17:00;3280;1264.4794991869146;Sexta
2023-02-06T20:00:00+00:00;2023-02-06;20:00;3280;1200.0122322628108;Segunda
2023-07-03T11:00:00+01:00;2023-07-03;11:00;3280;1169.0989117329786;Segunda
2023-07-25T10:00:00+01:00;2023-07-25;10:00;3280;1608.652614844101;Terça
2023-02-03T02:00:00+00:00;2023-02-03;02:00;3280;499.5694859792869;Sexta
