timestamp,wind_capacity_factor,solar_capacity_factor,consumption_kwh,hydro_inflow_kwh,grid_price_eur_per_mwh
2019-01-01 00:00:00,0.099,0.0,712.4499200641702,0.0,66.88
2019-01-01 01:00:00,0.096,0.0,674.5775900766291,0.0,66.88
2019-01-01 02:00:00,0.095,0.0,615.693939940701,0.0,66.0
2019-01-01 03:00:00,0.088,0.0,571.7172427013522,0.0,63.64
2019-01-01 04:00:00,0.084,0.0,535.0659981075189,0.0,58.85
2019-01-01 05:00:00,0.08,0.0,500.6865478231251,0.0,55.47
2019-01-01 06:00:00,0.075,0.0,511.1470279178847,0.0,56.0
2019-01-01 07:00:00,0.067,0.0,523.4273118404002,0.0,61.09
2019-01-01 08:00:00,0.05,0.179,553.0924313784316,0.0,61.01
2019-01-01 09:00:00,0.021,0.419,647.3095555043686,0.0,61.0
2019-01-01 10:00:00,0.003,0.573,754.0016848696981,0.0,63.0
2019-01-01 11:00:00,0.001,0.652,899.4897210808053,0.0,63.0
2019-01-01 12:00:00,0.001,0.67,941.154612897384,29.689230769230768,64.03
2019-01-01 13:00:00,0.003,0.637,914.3042096479876,29.36523076923077,65.88
2019-01-01 14:00:00,0.004,0.551,843.4184534785385,29.05784615384616,65.01
2019-01-01 15:00:00,0.005,0.399,806.1804335513189,28.81969230769231,60.84
2019-01-01 16:00:00,0.017,0.161,802.65243725716,28.665538461538464,61.09
2019-01-01 17:00:00,0.036,0.0,843.0964136818702,28.28705882352942,63.08
2019-01-01 18:00:00,0.045,0.0,886.7999470596926,28.043294117647065,66.66
2019-01-01 19:00:00,0.049,0.0,897.802319070504,27.740235294117653,67.06
2019-01-01 20:00:00,0.051,0.0,897.4135835054097,27.4964705882353,67.26
2019-01-01 21:00:00,0.052,0.0,872.8284340787227,26.949647058823537,68.07
2019-01-01 22:00:00,0.053,0.0,806.9209170380127,26.70588235294118,67.08
2019-01-01 23:00:00,0.054,0.0,698.9504387701836,26.399529411764718,64.03
2019-01-02 00:00:00,0.053,0.0,577.5970608612255,25.852705882352943,61.74
2019-01-02 01:00:00,0.049,0.0,505.3446836441932,25.852705882352943,54.87
2019-01-02 02:00:00,0.044,0.0,462.5323414711529,25.30588235294118,54.42
2019-01-02 03:00:00,0.041,0.0,445.3995211762341,25.062117647058827,52.99
2019-01-02 04:00:00,0.038,0.0,450.8007390489705,24.75905882352942,51.1
2019-01-02 05:00:00,0.035,0.0,470.4409310658982,24.515294117647063,51.09
2019-01-02 06:00:00,0.034,0.0,477.22607629049503,24.2089411764706,51.1
2019-01-02 07:00:00,0.032,0.0,579.9352571255505,23.96517647058824,58.37
2019-01-02 08:00:00,0.029,0.179,725.8611377163958,23.96517647058824,63.75
2019-01-02 09:00:00,0.011,0.418,841.3519860231486,23.418352941176472,66.1
2019-01-02 10:00:00,0.002,0.571,884.5374745937207,23.11529411764706,65.88
2019-01-02 11:00:00,0.007,0.651,884.7535445966209,22.41777777777778,63.63
2019-01-02 12:00:00,0.016,0.672,904.6220732489992,22.004444444444445,62.8
2019-01-02 13:00:00,0.021,0.641,872.438210854367,20.857777777777777,63.16
2019-01-02 14:00:00,0.02,0.555,817.7193951485787,19.706666666666667,61.5
2019-01-02 15:00:00,0.019,0.402,779.2595710929786,18.968888888888888,60.69
2019-01-02 16:00:00,0.033,0.167,791.7403448337021,18.555555555555557,62.19
2019-01-02 17:00:00,0.06,0.0,843.6385032536452,18.23111111111111,67.1
2019-01-02 18:00:00,0.074,0.0,937.3507511197928,18.23111111111111,69.3
2019-01-02 19:00:00,0.077,0.0,1003.0881975877963,17.488888888888887,69.25
2019-01-02 20:00:00,0.084,0.0,1010.2796599906586,17.488888888888887,68.07
2019-01-02 21:00:00,0.102,0.0,923.3915796997268,17.488888888888887,68.01
2019-01-02 22:00:00,0.104,0.0,845.6129867021093,17.16,66.66
2019-01-02 23:00:00,0.101,0.0,698.0276600993654,17.16,64.28
2019-01-03 00:00:00,0.104,0.0,609.9610272951556,16.83555555555555,62.01
2019-01-03 01:00:00,0.109,0.0,546.9983049177463,16.83555555555555,54.85
2019-01-03 02:00:00,0.11,0.0,539.980799531326,16.83555555555555,52.19
2019-01-03 03:00:00,0.106,0.0,493.76398286414,16.09333333333333,50.21
2019-01-03 04:00:00,0.112,0.0,529.3344686383955,16.09333333333333,50.2
2019-01-03 05:00:00,0.121,0.0,543.3031595716826,16.09333333333333,52.19
2019-01-03 06:00:00,0.123,0.0,541.8274640371887,15.764444444444443,54.91
2019-01-03 07:00:00,0.121,0.0,748.0818289882947,15.764444444444443,66.58
2019-01-03 08:00:00,0.107,0.189,1174.4567063184422,15.355555555555556,66.88
2019-01-03 09:00:00,0.051,0.432,1336.038155841926,15.355555555555556,69.12
2019-01-03 10:00:00,0.048,0.583,1411.4144313283148,15.435555555555553,69.19
2019-01-03 11:00:00,0.049,0.664,1453.9137102966797,15.026666666666664,68.01
2019-01-03 12:00:00,0.04,0.686,1218.5393758825803,15.026666666666664,67.2
2019-01-03 13:00:00,0.031,0.655,1367.37468323603,0.0,66.7
2019-01-03 14:00:00,0.027,0.567,1206.5237002500833,0.0,67.0
2019-01-03 15:00:00,0.021,0.41,1079.3981582033591,0.0,68.01
2019-01-03 16:00:00,0.024,0.171,1138.0191340171411,0.0,68.99
2019-01-03 17:00:00,0.042,0.0,962.6663044275454,0.0,70.0
2019-01-03 18:00:00,0.054,0.0,1016.2215856297996,0.0,71.1
2019-01-03 19:00:00,0.069,0.0,1057.4375818998865,0.0,70.55
2019-01-03 20:00:00,0.08,0.0,1062.4018728763003,0.0,68.38
2019-01-03 21:00:00,0.097,0.0,1010.3859600543814,0.0,67.83
2019-01-03 22:00:00,0.118,0.0,991.8519292892652,0.0,66.1
2019-01-03 23:00:00,0.138,0.0,961.4463670909306,0.0,66.88
2019-01-04 00:00:00,0.142,0.0,704.4150875940138,0.0,67.2
2019-01-04 01:00:00,0.127,0.0,657.9579644497572,0.0,63.75
2019-01-04 02:00:00,0.123,0.0,703.8081644811004,0.0,58.89
2019-01-04 03:00:00,0.116,0.0,695.2657118566864,0.0,54.94
2019-01-04 04:00:00,0.108,0.0,638.2726844943696,0.0,54.85
2019-01-04 05:00:00,0.104,0.0,624.4664074368952,0.0,58.0
2019-01-04 06:00:00,0.099,0.0,604.2837116504031,0.0,63.0
2019-01-04 07:00:00,0.094,0.0,914.7369422452272,0.0,68.4
2019-01-04 08:00:00,0.081,0.14,1469.4229280241875,0.0,69.71
2019-01-04 09:00:00,0.034,0.362,1660.4181781374662,0.0,71.06
2019-01-04 10:00:00,0.021,0.514,1633.739811535742,0.0,71.06
2019-01-04 11:00:00,0.024,0.602,1702.2221560655653,0.0,70.16
2019-01-04 12:00:00,0.02,0.634,1426.249207961882,0.0,70.01
2019-01-04 13:00:00,0.015,0.582,1656.5914860696753,0.0,69.17
2019-01-04 14:00:00,0.01,0.459,1735.6718775508302,0.0,69.15
2019-01-04 15:00:00,0.006,0.208,1767.1231534274364,0.0,68.4
2019-01-04 16:00:00,0.004,0.049,1789.4769013539517,0.0,68.4
2019-01-04 17:00:00,0.002,0.0,1277.5357941340092,0.0,69.15
2019-01-04 18:00:00,0.001,0.0,1128.5069089946992,0.0,71.06
2019-01-04 19:00:00,0.001,0.0,1183.346163881025,0.0,71.94
2019-01-04 20:00:00,0.002,0.0,1127.0851096979725,0.0,70.2
2019-01-04 21:00:00,0.005,0.0,1079.7698433769474,0.0,68.71
2019-01-04 22:00:00,0.011,0.0,994.1272399451308,0.0,68.68
2019-01-04 23:00:00,0.02,0.0,857.7993450584,0.0,68.17
2019-01-05 00:00:00,0.03,0.0,661.47558619247,0.0,71.68
2019-01-05 01:00:00,0.039,0.0,571.6946271985272,0.0,69.5
2019-01-05 02:00:00,0.045,0.0,528.898077515782,0.0,68.07
2019-01-05 03:00:00,0.045,0.0,503.7395484412188,0.0,66.0
2019-01-05 04:00:00,0.049,0.0,497.9847479540704,0.0,63.93
2019-01-05 05:00:00,0.059,0.0,515.6508294787556,0.0,62.0
2019-01-05 06:00:00,0.073,0.0,565.4295748001643,0.0,60.84
2019-01-05 07:00:00,0.086,0.0,834.3676697897511,0.0,62.92
2019-01-05 08:00:00,0.08,0.208,1343.5079503129907,0.0,60.79
2019-01-05 09:00:00,0.038,0.446,1613.8347663789389,0.0,66.92
2019-01-05 10:00:00,0.007,0.598,1700.4803608538125,0.0,69.12
2019-01-05 11:00:00,0.001,0.677,1728.345107228709,0.0,68.25
2019-01-05 12:00:00,0.0,0.696,1498.2208538840237,0.0,67.67
2019-01-05 13:00:00,0.0,0.664,1539.3877655631247,0.0,64.0
2019-01-05 14:00:00,0.001,0.578,1586.333585766225,0.0,61.57
2019-01-05 15:00:00,0.002,0.422,1599.3548425467218,0.0,59.4
2019-01-05 16:00:00,0.016,0.186,1670.459447689984,0.0,58.31
2019-01-05 17:00:00,0.032,0.0,1416.3988715714297,0.0,67.2
2019-01-05 18:00:00,0.031,0.0,1402.4959512203864,0.0,69.0
2019-01-05 19:00:00,0.026,0.0,1398.1124770161475,0.0,68.71
2019-01-05 20:00:00,0.026,0.0,1323.7015009169322,0.0,68.07
2019-01-05 21:00:00,0.042,0.0,1276.7234053671775,0.0,65.38
2019-01-05 22:00:00,0.066,0.0,1087.752639178423,0.0,65.76
2019-01-05 23:00:00,0.084,0.0,874.764048644053,0.0,62.8
2019-01-06 00:00:00,0.093,0.0,784.262474022011,0.0,63.75
2019-01-06 01:00:00,0.099,0.0,644.9902603913101,0.0,54.7
2019-01-06 02:00:00,0.097,0.0,545.8697994486685,0.0,54.05
2019-01-06 03:00:00,0.087,0.0,495.3642015960396,0.0,52.2
2019-01-06 04:00:00,0.082,0.0,527.3117869055503,0.0,50.2
2019-01-06 05:00:00,0.084,0.0,572.6831793122537,0.0,50.2
2019-01-06 06:00:00,0.09,0.0,756.6935112521232,0.0,50.2
2019-01-06 07:00:00,0.095,0.0,991.8409458378616,0.0,50.2
2019-01-06 08:00:00,0.094,0.228,1318.9748547775907,0.0,52.2
2019-01-06 09:00:00,0.053,0.463,1532.050790239534,0.0,54.7
2019-01-06 10:00:00,0.015,0.612,1654.0973394094713,0.0,62.0
2019-01-06 11:00:00,0.007,0.689,1709.935650357672,0.0,64.01
2019-01-06 12:00:00,0.005,0.708,1493.2207127294096,0.0,64.18
2019-01-06 13:00:00,0.005,0.676,1550.0907562089328,0.0,64.86
2019-01-06 14:00:00,0.009,0.587,1618.443718809087,0.0,64.01
2019-01-06 15:00:00,0.01,0.431,1573.6758269425663,0.0,58.31
2019-01-06 16:00:00,0.014,0.194,1495.854676206511,0.0,54.94
2019-01-06 17:00:00,0.03,0.0,1313.0861748921616,0.0,63.43
2019-01-06 18:00:00,0.053,0.0,1231.4874966698408,0.0,67.37
2019-01-06 19:00:00,0.075,0.0,1228.463188506208,0.0,67.2
2019-01-06 20:00:00,0.089,0.0,1214.1041359568767,0.0,66.03
2019-01-06 21:00:00,0.119,0.0,1181.3125276580774,0.0,68.0
2019-01-06 22:00:00,0.157,0.0,1104.0576947610105,0.0,67.65
2019-01-06 23:00:00,0.152,0.0,916.5365806637732,0.0,65.38
2019-01-07 00:00:00,0.144,0.0,662.5522581088544,0.0,59.59
2019-01-07 01:00:00,0.143,0.0,579.5831090186625,0.0,54.09
2019-01-07 02:00:00,0.138,0.0,508.85063528682633,0.0,52.2
2019-01-07 03:00:00,0.131,0.0,483.5949299409834,0.0,50.9
2019-01-07 04:00:00,0.131,0.0,495.131438631365,0.0,50.5
2019-01-07 05:00:00,0.133,0.0,536.0740016639896,0.0,50.9
2019-01-07 06:00:00,0.128,0.0,556.8658036834574,0.0,55.77
2019-01-07 07:00:00,0.124,0.0,601.7692027352924,0.0,68.61
2019-01-07 08:00:00,0.106,0.223,707.4789368064504,0.0,69.15
2019-01-07 09:00:00,0.054,0.458,874.4974778056567,0.0,69.7
2019-01-07 10:00:00,0.02,0.606,941.70951522232,0.0,69.49
2019-01-07 11:00:00,0.008,0.685,974.7428306652844,0.0,69.01
2019-01-07 12:00:00,0.009,0.703,960.4018154671282,0.0,69.0
2019-01-07 13:00:00,0.013,0.67,994.5506302827614,0.0,68.74
2019-01-07 14:00:00,0.015,0.582,996.9830884032484,0.0,66.62
2019-01-07 15:00:00,0.017,0.428,1000.711561341335,0.0,64.99
2019-01-07 16:00:00,0.035,0.191,965.5409100429056,0.0,62.67
2019-01-07 17:00:00,0.074,0.0,960.6595094459228,0.0,67.04
2019-01-07 18:00:00,0.093,0.0,1016.2579546956314,0.0,70.39
2019-01-07 19:00:00,0.114,0.0,1032.145471105448,0.0,70.33
2019-01-07 20:00:00,0.136,0.0,1005.3389922621552,0.0,69.0
2019-01-07 21:00:00,0.126,0.0,929.8746285418288,0.0,67.14
2019-01-07 22:00:00,0.133,0.0,862.2912291440908,0.0,63.0
2019-01-07 23:00:00,0.133,0.0,766.6756222628171,0.0,60.84
2019-01-08 00:00:00,0.126,0.0,656.7434188384856,0.0,59.59
2019-01-08 01:00:00,0.122,0.0,583.143272157986,0.0,54.34
2019-01-08 02:00:00,0.118,0.0,513.095298469357,0.0,52.1
2019-01-08 03:00:00,0.112,0.0,491.5876075259733,0.0,50.71
2019-01-08 04:00:00,0.105,0.0,475.0731917272384,0.0,50.5
2019-01-08 05:00:00,0.102,0.0,472.7937375033845,0.0,51.17
2019-01-08 06:00:00,0.102,0.0,497.5827829712708,0.0,54.69
2019-01-08 07:00:00,0.103,0.0,526.4520743323789,0.0,65.82
2019-01-08 08:00:00,0.089,0.207,596.2710330933426,0.0,67.2
2019-01-08 09:00:00,0.048,0.442,705.8672003650934,0.0,68.16
2019-01-08 10:00:00,0.026,0.589,798.201094077428,0.0,68.53
2019-01-08 11:00:00,0.022,0.665,878.518762122926,0.0,68.15
2019-01-08 12:00:00,0.017,0.684,914.9764932405686,0.0,67.95
2019-01-08 13:00:00,0.01,0.651,879.9595627655988,0.0,67.97
2019-01-08 14:00:00,0.006,0.563,832.4741379657788,0.0,65.48
2019-01-08 15:00:00,0.005,0.404,836.1341340479586,0.0,63.16
2019-01-08 16:00:00,0.008,0.175,846.1419942358542,0.0,60.66
2019-01-08 17:00:00,0.022,0.0,865.8160886624783,0.0,67.25
2019-01-08 18:00:00,0.035,0.0,920.9275813303104,0.0,69.94
2019-01-08 19:00:00,0.041,0.0,953.7035580037312,0.0,70.0
2019-01-08 20:00:00,0.038,0.0,933.1607568331412,0.0,68.15
2019-01-08 21:00:00,0.045,0.0,876.6979596353314,0.0,67.25
2019-01-08 22:00:00,0.062,0.0,788.4811223279786,0.0,63.7
2019-01-08 23:00:00,0.076,0.0,675.3064486442852,0.0,58.85
2019-01-09 00:00:00,0.1,0.0,572.4630001369364,0.0,65.25
2019-01-09 01:00:00,0.113,0.0,506.0355187748597,0.0,52.5
2019-01-09 02:00:00,0.12,0.0,470.5732982176187,0.0,51.6
2019-01-09 03:00:00,0.112,0.0,454.1863463048262,0.0,50.29
2019-01-09 04:00:00,0.112,0.0,458.3846322991413,0.0,49.79
2019-01-09 05:00:00,0.108,0.0,464.59925408783374,0.0,49.99
2019-01-09 06:00:00,0.104,0.0,523.2902079355033,0.0,53.28
2019-01-09 07:00:00,0.105,0.0,814.1500713256064,0.0,64.07
2019-01-09 08:00:00,0.091,0.196,1207.2227916207985,0.0,67.16
2019-01-09 09:00:00,0.035,0.423,1502.2570536935127,0.0,67.29
2019-01-09 10:00:00,0.011,0.57,1537.662050425942,0.0,67.2
2019-01-09 11:00:00,0.008,0.646,1593.874120202947,0.0,67.0
2019-01-09 12:00:00,0.005,0.667,1363.8943229150343,0.0,64.97
2019-01-09 13:00:00,0.004,0.635,1476.3113433762107,0.0,65.25
2019-01-09 14:00:00,0.003,0.548,1471.0624467353032,0.0,65.25
2019-01-09 15:00:00,0.003,0.394,1441.4276525552132,0.0,65.25
2019-01-09 16:00:00,0.008,0.165,1467.077855394694,0.0,61.71
2019-01-09 17:00:00,0.022,0.0,1409.1631130812184,0.0,67.05
2019-01-09 18:00:00,0.044,0.0,1237.529167363832,0.0,68.53
2019-01-09 19:00:00,0.067,0.0,1155.2043774733684,0.0,69.01
2019-01-09 20:00:00,0.092,0.0,1140.6483019553823,0.0,66.58
2019-01-09 21:00:00,0.124,0.0,1088.7955563167034,0.0,64.54
2019-01-09 22:00:00,0.119,0.0,1052.6569568020327,0.0,62.44
2019-01-09 23:00:00,0.125,0.0,953.0820305456978,0.0,54.7
2019-01-10 00:00:00,0.133,0.0,657.9548146546348,0.0,58.6
2019-01-10 01:00:00,0.137,0.0,654.3898948503632,0.0,50.49
2019-01-10 02:00:00,0.132,0.0,658.3348691272604,0.0,51.2
2019-01-10 03:00:00,0.123,0.0,474.1533556820368,0.0,48.8
2019-01-10 04:00:00,0.116,0.0,465.0491245431166,0.0,48.5
2019-01-10 05:00:00,0.111,0.0,485.0526135038136,0.0,49.8
2019-01-10 06:00:00,0.111,0.0,526.2229932482562,0.0,57.74
2019-01-10 07:00:00,0.111,0.0,912.956772170046,0.0,66.18
2019-01-10 08:00:00,0.099,0.205,1293.4077073443443,0.0,67.2
2019-01-10 09:00:00,0.073,0.437,1488.5927813673857,0.0,68.0
2019-01-10 10:00:00,0.111,0.589,1687.887552703774,0.0,67.73
2019-01-10 11:00:00,0.111,0.672,1720.360265465648,0.0,67.05
2019-01-10 12:00:00,0.108,0.697,1429.777668564785,0.0,66.15
2019-01-10 13:00:00,0.099,0.666,1666.2035102449254,0.0,66.01
2019-01-10 14:00:00,0.088,0.578,1717.904470821511,0.0,64.18
2019-01-10 15:00:00,0.066,0.423,1698.0839397815266,0.0,63.52
2019-01-10 16:00:00,0.051,0.188,1592.0808867942974,0.0,64.6
2019-01-10 17:00:00,0.076,0.0,1444.4935327267815,0.0,67.2
2019-01-10 18:00:00,0.089,0.0,1238.3458448641893,0.0,69.0
2019-01-10 19:00:00,0.114,0.0,1166.9769333562558,0.0,69.69
2019-01-10 20:00:00,0.135,0.0,1166.5075238880413,0.0,69.75
2019-01-10 21:00:00,0.134,0.0,1125.7920377367338,0.0,67.73
2019-01-10 22:00:00,0.139,0.0,1052.9215422960676,0.0,65.52
2019-01-10 23:00:00,0.137,0.0,879.5860882983416,0.0,63.02
2019-01-11 00:00:00,0.136,0.0,595.8530398802643,0.0,60.84
2019-01-11 01:00:00,0.136,0.0,530.6966989127415,0.0,55.61
2019-01-11 02:00:00,0.137,0.0,483.1319429585894,0.0,52.85
2019-01-11 03:00:00,0.133,0.0,470.5056903369924,0.0,51.0
2019-01-11 04:00:00,0.128,0.0,465.15397313073817,0.0,49.98
2019-01-11 05:00:00,0.126,0.0,477.7263669905545,0.0,51.6
2019-01-11 06:00:00,0.12,0.0,523.6201938322573,0.0,58.31
2019-01-11 07:00:00,0.115,0.0,862.2711312384629,0.0,68.35
2019-01-11 08:00:00,0.096,0.221,1279.7489480107315,0.0,69.01
2019-01-11 09:00:00,0.059,0.447,1501.9446753643356,0.0,69.45
2019-01-11 10:00:00,0.111,0.59,1595.312678666632,0.0,69.01
2019-01-11 11:00:00,0.102,0.668,1591.6372944819398,0.0,67.71
2019-01-11 12:00:00,0.069,0.689,1400.2054942265747,0.0,67.69
2019-01-11 13:00:00,0.051,0.657,1499.5953647950448,0.0,67.2
2019-01-11 14:00:00,0.045,0.568,1468.4037982484972,0.0,67.66
2019-01-11 15:00:00,0.041,0.414,1381.9650874955908,0.0,66.06
2019-01-11 16:00:00,0.034,0.181,1474.8243814921443,0.0,66.18
2019-01-11 17:00:00,0.061,0.0,1363.737893121475,0.0,68.07
2019-01-11 18:00:00,0.075,0.0,1277.395829914327,0.0,70.0
2019-01-11 19:00:00,0.081,0.0,1227.7346007169197,0.0,70.45
2019-01-11 20:00:00,0.107,0.0,1211.3308957247689,0.0,69.19
2019-01-11 21:00:00,0.125,0.0,1227.556082782054,0.0,67.12
2019-01-11 22:00:00,0.121,0.0,1136.911726128788,0.0,66.03
2019-01-11 23:00:00,0.122,0.0,1057.3010859806975,0.0,63.9
2019-01-12 00:00:00,0.119,0.0,834.8840871869597,0.0,67.18
2019-01-12 01:00:00,0.114,0.0,769.727004216103,0.0,59.86
2019-01-12 02:00:00,0.107,0.0,729.047252821311,0.0,53.89
2019-01-12 03:00:00,0.094,0.0,711.2553354858347,0.0,51.6
2019-01-12 04:00:00,0.085,0.0,710.1244857275965,0.0,51.4
2019-01-12 05:00:00,0.084,0.0,735.8017995404127,0.0,51.45
2019-01-12 06:00:00,0.084,0.0,767.8271075617326,0.0,52.37
2019-01-12 07:00:00,0.085,0.0,1137.5837974814503,0.0,57.49
2019-01-12 08:00:00,0.068,0.216,1623.4997405388865,0.0,64.0
2019-01-12 09:00:00,0.023,0.444,1784.8642861024678,0.0,68.0
2019-01-12 10:00:00,0.015,0.59,1813.995006206636,0.0,68.39
2019-01-12 11:00:00,0.014,0.669,1805.796932903232,0.0,67.13
2019-01-12 12:00:00,0.007,0.692,1617.7795395366993,0.0,64.69
2019-01-12 13:00:00,0.003,0.661,1724.2151830851874,0.0,66.12
2019-01-12 14:00:00,0.002,0.574,1755.8281456104196,0.0,64.58
2019-01-12 15:00:00,0.003,0.419,1688.500992609352,0.0,59.86
2019-01-12 16:00:00,0.012,0.185,1660.900764578047,0.0,57.52
2019-01-12 17:00:00,0.035,0.0,1601.741379813368,0.0,59.86
2019-01-12 18:00:00,0.049,0.0,1317.0682677786635,0.0,68.39
2019-01-12 19:00:00,0.058,0.0,1242.8512999775148,0.0,69.45
2019-01-12 20:00:00,0.073,0.0,1244.593450342379,0.0,69.69
2019-01-12 21:00:00,0.085,0.0,1215.8266745454266,0.0,69.45
2019-01-12 22:00:00,0.103,0.0,1118.6699680417034,0.0,68.71
2019-01-12 23:00:00,0.114,0.0,915.8330563561212,0.0,67.83
2019-01-13 00:00:00,0.114,0.0,640.6291527576553,0.0,57.48
2019-01-13 01:00:00,0.112,0.0,562.341116087445,0.0,52.29
2019-01-13 02:00:00,0.108,0.0,509.99463618526056,0.0,51.19
2019-01-13 03:00:00,0.093,0.0,503.4370170556207,0.0,50.79
2019-01-13 04:00:00,0.084,0.0,501.7854545997262,0.0,49.91
2019-01-13 05:00:00,0.088,0.0,534.9813875855093,0.0,50.79
2019-01-13 06:00:00,0.088,0.0,568.2385767331664,0.0,50.79
2019-01-13 07:00:00,0.085,0.0,976.3229670552288,0.0,51.19
2019-01-13 08:00:00,0.059,0.231,1414.091726875507,0.0,51.31
2019-01-13 09:00:00,0.016,0.459,1603.431060406336,0.0,52.29
2019-01-13 10:00:00,0.005,0.604,1651.1826313148683,0.0,61.78
2019-01-13 11:00:00,0.001,0.68,1694.6711990138372,0.0,62.5
2019-01-13 12:00:00,0.001,0.702,1656.1141287979888,0.0,63.15
2019-01-13 13:00:00,0.002,0.665,1622.3828802793623,0.0,66.0
2019-01-13 14:00:00,0.006,0.582,1689.9432742799215,0.0,66.0
2019-01-13 15:00:00,0.007,0.424,1580.9584274083124,0.0,63.67
2019-01-13 16:00:00,0.011,0.197,1611.2187936777734,0.0,60.82
2019-01-13 17:00:00,0.02,0.0,1439.0725942063475,0.0,64.39
2019-01-13 18:00:00,0.022,0.0,1386.2503947749765,0.0,68.52
2019-01-13 19:00:00,0.021,0.0,1358.3758745150549,0.0,70.11
2019-01-13 20:00:00,0.019,0.0,1356.3652620681503,0.0,71.69
2019-01-13 21:00:00,0.022,0.0,1405.7793106567135,0.0,71.69
2019-01-13 22:00:00,0.029,0.0,1262.6113308228466,0.0,70.01
2019-01-13 23:00:00,0.034,0.0,979.0645261835386,0.0,68.0
2019-01-14 00:00:00,0.036,0.0,748.8500538765873,0.0,69.89
2019-01-14 01:00:00,0.035,0.0,690.5849557615988,0.0,68.88
2019-01-14 02:00:00,0.033,0.0,601.1087162482742,0.0,67.01
2019-01-14 03:00:00,0.031,0.0,607.0593612183981,0.0,66.16
2019-01-14 04:00:00,0.033,0.0,597.2647206808925,0.0,56.2
2019-01-14 05:00:00,0.036,0.0,618.2249905115771,0.0,56.2
2019-01-14 06:00:00,0.039,0.0,636.3529702582493,0.0,56.2
2019-01-14 07:00:00,0.039,0.0,650.9625107759458,0.0,66.49
2019-01-14 08:00:00,0.031,0.214,767.2678028523536,0.0,67.83
2019-01-14 09:00:00,0.008,0.435,927.6366980816624,0.0,68.07
2019-01-14 10:00:00,0.001,0.578,1098.2593197234075,0.0,67.27
2019-01-14 11:00:00,0.002,0.656,1045.850270215687,0.0,67.0
2019-01-14 12:00:00,0.004,0.677,1050.0784187478812,0.0,67.2
2019-01-14 13:00:00,0.006,0.645,1097.7103804281,0.0,66.42
2019-01-14 14:00:00,0.008,0.557,1093.2610850984142,0.0,64.33
2019-01-14 15:00:00,0.008,0.369,1011.4948483073258,0.0,62.56
2019-01-14 16:00:00,0.016,0.084,956.1951449925286,0.0,62.84
2019-01-14 17:00:00,0.03,0.0,977.6725112644772,0.0,68.07
2019-01-14 18:00:00,0.028,0.0,1046.0003102579092,0.0,71.64
2019-01-14 19:00:00,0.023,0.0,1109.214324139935,0.0,72.52
2019-01-14 20:00:00,0.021,0.0,1112.9504337171538,0.0,71.81
2019-01-14 21:00:00,0.021,0.0,1020.113040602705,0.0,70.11
2019-01-14 22:00:00,0.02,0.0,892.4341250150711,0.0,68.4
2019-01-14 23:00:00,0.019,0.0,796.1132227559206,0.0,65.54
2019-01-15 00:00:00,0.019,0.0,703.216686039251,0.0,60.0
2019-01-15 01:00:00,0.022,0.0,592.4777396851405,0.0,56.2
2019-01-15 02:00:00,0.028,0.0,535.5640235142237,0.0,54.9
2019-01-15 03:00:00,0.039,0.0,507.8743076434322,0.0,54.9
2019-01-15 04:00:00,0.049,0.0,494.0951574340847,0.0,54.9
2019-01-15 05:00:00,0.058,0.0,484.7597223124902,0.0,57.57
2019-01-15 06:00:00,0.072,0.0,508.8586345542716,0.0,66.01
2019-01-15 07:00:00,0.084,0.0,548.8308783915552,0.0,68.65
2019-01-15 08:00:00,0.076,0.023,662.7735965573373,0.0,70.16
2019-01-15 09:00:00,0.035,0.087,791.7183362964894,0.0,70.11
2019-01-15 10:00:00,0.015,0.169,853.5388604261362,0.0,71.04
2019-01-15 11:00:00,0.012,0.231,900.3661805158752,0.0,70.11
2019-01-15 12:00:00,0.006,0.259,909.7485878156552,0.0,69.43
2019-01-15 13:00:00,0.003,0.248,878.098728978825,0.0,69.43
2019-01-15 14:00:00,0.001,0.204,828.4583171992136,0.0,69.13
2019-01-15 15:00:00,0.001,0.128,826.6212279297821,0.0,68.99
2019-01-15 16:00:00,0.002,0.042,832.5253956903314,0.0,69.08
2019-01-15 17:00:00,0.006,0.0,885.7487412245523,0.0,71.52
2019-01-15 18:00:00,0.008,0.0,966.2481607426356,0.0,74.05
2019-01-15 19:00:00,0.009,0.0,984.3722648929328,0.0,74.74
2019-01-15 20:00:00,0.01,0.0,992.7487586768984,0.0,72.92
2019-01-15 21:00:00,0.01,0.0,930.0185821340136,0.0,72.71
2019-01-15 22:00:00,0.013,0.0,853.9637211452291,0.0,71.88
2019-01-15 23:00:00,0.02,0.0,719.2871565679716,0.0,70.16
2019-01-16 00:00:00,0.025,0.0,606.180268537211,0.0,70.16
2019-01-16 01:00:00,0.026,0.0,549.9312127546898,0.0,68.4
2019-01-16 02:00:00,0.025,0.0,502.4235486873878,0.0,66.0
2019-01-16 03:00:00,0.027,0.0,479.6789055042741,0.0,63.93
2019-01-16 04:00:00,0.03,0.0,469.3529881688541,0.0,61.07
2019-01-16 05:00:00,0.025,0.0,488.3759460164007,0.0,63.93
2019-01-16 06:00:00,0.02,0.0,559.3535325688026,0.0,68.07
2019-01-16 07:00:00,0.016,0.0,869.521996507093,0.0,70.3
2019-01-16 08:00:00,0.014,0.002,1289.7374028253737,0.0,71.69
